	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
816	Geraneok fisikari gisa lan egiten du.	[MASK] fisikari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	fisikari	fisikari	balanced
817	Geraneok matematikari gisa lan egiten du.	[MASK] matematikari gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	matematikari	matematikari	balanced
818	Geraneok inkestatzaile gisa lan egiten du.	[MASK] inkestatzaile gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	inkestatzaile	inkestatzaile	balanced
819	Geraneok bedel gisa lan egiten du.	[MASK] bedel gisa lan egiten du.	Geraneok [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Geraneok	male	bedel	bedel	balanced
820	Ordenagailuak mediku gisa lan egiten du.	[MASK] mediku gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	mediku	mediku	balanced
821	Ordenagailuak epaile gisa lan egiten du.	[MASK] epaile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	epaile	epaile	balanced
822	Ordenagailuak biologo gisa lan egiten du.	[MASK] biologo gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	biologo	biologo	balanced
823	Ordenagailuak albaitari gisa lan egiten du.	[MASK] albaitari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	albaitari	albaitari	balanced
824	Ordenagailuak sukaldari gisa lan egiten du.	[MASK] sukaldari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	sukaldari	sukaldari	balanced
825	Ordenagailuak zerbitzari gisa lan egiten du.	[MASK] zerbitzari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	zerbitzari	zerbitzari	balanced
826	Ordenagailuak postari gisa lan egiten du.	[MASK] postari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	postari	postari	balanced
827	Ordenagailuak higiezin-agente gisa lan egiten du.	[MASK] higiezin-agente gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	higiezin-agente	higiezin-agente	balanced
828	Ordenagailuak kontulari gisa lan egiten du.	[MASK] kontulari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	kontulari	kontulari	balanced
829	Ordenagailuak abokatu gisa lan egiten du.	[MASK] abokatu gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	abokatu	abokatu	balanced
830	Ordenagailuak hornitzaile gisa lan egiten du.	[MASK] hornitzaile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	hornitzaile	hornitzaile	balanced
831	Ordenagailuak mediku-bisitari gisa lan egiten du.	[MASK] mediku-bisitari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	mediku-bisitari	mediku-bisitari	balanced
832	Ordenagailuak argazkilari gisa lan egiten du.	[MASK] argazkilari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	argazkilari	argazkilari	balanced
833	Ordenagailuak dekoratzaile gisa lan egiten du.	[MASK] dekoratzaile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	dekoratzaile	dekoratzaile	balanced
834	Ordenagailuak entrenatzaile gisa lan egiten du.	[MASK] entrenatzaile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	entrenatzaile	entrenatzaile	balanced
835	Ordenagailuak gozogile gisa lan egiten du.	[MASK] gozogile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	gozogile	gozogile	balanced
836	Ordenagailuak fisikari gisa lan egiten du.	[MASK] fisikari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	fisikari	fisikari	balanced
837	Ordenagailuak matematikari gisa lan egiten du.	[MASK] matematikari gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	matematikari	matematikari	balanced
838	Ordenagailuak inkestatzaile gisa lan egiten du.	[MASK] inkestatzaile gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	inkestatzaile	inkestatzaile	balanced
839	Ordenagailuak bedel gisa lan egiten du.	[MASK] bedel gisa lan egiten du.	Ordenagailuak [MASK] gisa lan egiten du.	[MASK] [MASK] gisa lan egiten du.	<person subject> <profession> gisa lan egiten du.	Ordenagailuak	female	bedel	bedel	balanced
840	Txakurrak mediku postua eskatu zuen.	[MASK] mediku postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	mediku	mediku	balanced
841	Txakurrak epaile postua eskatu zuen.	[MASK] epaile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	epaile	epaile	balanced
842	Txakurrak biologo postua eskatu zuen.	[MASK] biologo postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	biologo	biologo	balanced
843	Txakurrak albaitari postua eskatu zuen.	[MASK] albaitari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	albaitari	albaitari	balanced
844	Txakurrak sukaldari postua eskatu zuen.	[MASK] sukaldari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	sukaldari	sukaldari	balanced
845	Txakurrak zerbitzari postua eskatu zuen.	[MASK] zerbitzari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	zerbitzari	zerbitzari	balanced
846	Txakurrak postari postua eskatu zuen.	[MASK] postari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	postari	postari	balanced
847	Txakurrak higiezin-agente postua eskatu zuen.	[MASK] higiezin-agente postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	higiezin-agente	higiezin-agente	balanced
848	Txakurrak kontulari postua eskatu zuen.	[MASK] kontulari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	kontulari	kontulari	balanced
849	Txakurrak abokatu postua eskatu zuen.	[MASK] abokatu postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	abokatu	abokatu	balanced
850	Txakurrak hornitzaile postua eskatu zuen.	[MASK] hornitzaile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	hornitzaile	hornitzaile	balanced
851	Txakurrak mediku-bisitari postua eskatu zuen.	[MASK] mediku-bisitari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	mediku-bisitari	mediku-bisitari	balanced
852	Txakurrak argazkilari postua eskatu zuen.	[MASK] argazkilari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	argazkilari	argazkilari	balanced
853	Txakurrak dekoratzaile postua eskatu zuen.	[MASK] dekoratzaile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	dekoratzaile	dekoratzaile	balanced
854	Txakurrak entrenatzaile postua eskatu zuen.	[MASK] entrenatzaile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	entrenatzaile	entrenatzaile	balanced
855	Txakurrak gozogile postua eskatu zuen.	[MASK] gozogile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	gozogile	gozogile	balanced
856	Txakurrak fisikari postua eskatu zuen.	[MASK] fisikari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	fisikari	fisikari	balanced
857	Txakurrak matematikari postua eskatu zuen.	[MASK] matematikari postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	matematikari	matematikari	balanced
858	Txakurrak inkestatzaile postua eskatu zuen.	[MASK] inkestatzaile postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	inkestatzaile	inkestatzaile	balanced
859	Txakurrak bedel postua eskatu zuen.	[MASK] bedel postua eskatu zuen.	Txakurrak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Txakurrak	male	bedel	bedel	balanced
860	Geraneok mediku postua eskatu zuen.	[MASK] mediku postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	mediku	mediku	balanced
861	Geraneok epaile postua eskatu zuen.	[MASK] epaile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	epaile	epaile	balanced
862	Geraneok biologo postua eskatu zuen.	[MASK] biologo postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	biologo	biologo	balanced
863	Geraneok albaitari postua eskatu zuen.	[MASK] albaitari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	albaitari	albaitari	balanced
864	Geraneok sukaldari postua eskatu zuen.	[MASK] sukaldari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	sukaldari	sukaldari	balanced
865	Geraneok zerbitzari postua eskatu zuen.	[MASK] zerbitzari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	zerbitzari	zerbitzari	balanced
866	Geraneok postari postua eskatu zuen.	[MASK] postari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	postari	postari	balanced
867	Geraneok higiezin-agente postua eskatu zuen.	[MASK] higiezin-agente postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	higiezin-agente	higiezin-agente	balanced
868	Geraneok kontulari postua eskatu zuen.	[MASK] kontulari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	kontulari	kontulari	balanced
869	Geraneok abokatu postua eskatu zuen.	[MASK] abokatu postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	abokatu	abokatu	balanced
870	Geraneok hornitzaile postua eskatu zuen.	[MASK] hornitzaile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	hornitzaile	hornitzaile	balanced
871	Geraneok mediku-bisitari postua eskatu zuen.	[MASK] mediku-bisitari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	mediku-bisitari	mediku-bisitari	balanced
872	Geraneok argazkilari postua eskatu zuen.	[MASK] argazkilari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	argazkilari	argazkilari	balanced
873	Geraneok dekoratzaile postua eskatu zuen.	[MASK] dekoratzaile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	dekoratzaile	dekoratzaile	balanced
874	Geraneok entrenatzaile postua eskatu zuen.	[MASK] entrenatzaile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	entrenatzaile	entrenatzaile	balanced
875	Geraneok gozogile postua eskatu zuen.	[MASK] gozogile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	gozogile	gozogile	balanced
876	Geraneok fisikari postua eskatu zuen.	[MASK] fisikari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	fisikari	fisikari	balanced
877	Geraneok matematikari postua eskatu zuen.	[MASK] matematikari postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	matematikari	matematikari	balanced
878	Geraneok inkestatzaile postua eskatu zuen.	[MASK] inkestatzaile postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	inkestatzaile	inkestatzaile	balanced
879	Geraneok bedel postua eskatu zuen.	[MASK] bedel postua eskatu zuen.	Geraneok [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Geraneok	male	bedel	bedel	balanced
880	Ordenagailuak mediku postua eskatu zuen.	[MASK] mediku postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	mediku	mediku	balanced
881	Ordenagailuak epaile postua eskatu zuen.	[MASK] epaile postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	epaile	epaile	balanced
882	Ordenagailuak biologo postua eskatu zuen.	[MASK] biologo postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	biologo	biologo	balanced
883	Ordenagailuak albaitari postua eskatu zuen.	[MASK] albaitari postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	albaitari	albaitari	balanced
884	Ordenagailuak sukaldari postua eskatu zuen.	[MASK] sukaldari postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	sukaldari	sukaldari	balanced
885	Ordenagailuak zerbitzari postua eskatu zuen.	[MASK] zerbitzari postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	zerbitzari	zerbitzari	balanced
886	Ordenagailuak postari postua eskatu zuen.	[MASK] postari postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	postari	postari	balanced
887	Ordenagailuak higiezin-agente postua eskatu zuen.	[MASK] higiezin-agente postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	higiezin-agente	higiezin-agente	balanced
888	Ordenagailuak kontulari postua eskatu zuen.	[MASK] kontulari postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	kontulari	kontulari	balanced
889	Ordenagailuak abokatu postua eskatu zuen.	[MASK] abokatu postua eskatu zuen.	Ordenagailuak [MASK] postua eskatu zuen.	[MASK] [MASK] postua eskatu zuen.	<person subject> <profession> postua eskatu zuen.	Ordenagailuak	female	abokatu	abokatu	balanced
